,gene,importance
7365,Gon7,7.3248774835709e-07
4456,Dusp12,7.321356883433566e-07
5403,Fgd1,7.320780386436974e-07
16254,Usp36,7.319007126309475e-07
9983,Mrpl9,7.316109967297576e-07
7708,Hbb-bh1,7.313390946049715e-07
4447,Duoxa1,7.302911664964161e-07
13277,Rrnad1,7.28407688041126e-07
11989,Ppwd1,7.279146856555826e-07
3162,Chic1,7.26924952401755e-07
1468,Ap1g2,7.269006079350305e-07
15790,Trmt11,7.261092915187368e-07
15436,Tmem245,7.257296142628678e-07
5386,Fdxr,7.256744865674352e-07
10599,Nol3,7.25491924820448e-07
7549,Gss,7.254380533134794e-07
8573,Kbtbd11,7.248154453341879e-07
1935,Axin1,7.246192155714213e-07
12835,Rgs9,7.244933998341315e-07
11773,Pogz,7.23956081339711e-07
9117,Lrfn4,7.239451311401725e-07
17173,Zfyve1,7.236211167680266e-07
11770,Poglut1,7.230652707465664e-07
9663,Mfap3l,7.22684809662935e-07
3284,Cldn34c1,7.223463939034596e-07
14934,Tapbpl,7.221441894905277e-07
7689,Hars2,7.217388542652574e-07
7798,Hgh1,7.217243592424251e-07
13048,Rpf2,7.217205755996269e-07
4086,Ddx55,7.216115582345859e-07
10840,Nutf2-ps1,7.211322659940634e-07
2440,Cab39l,7.209151999239753e-07
9307,Mad2l2,7.198628171669958e-07
9502,Mcam,7.198485227636024e-07
13260,Rpusd3,7.197529268262053e-07
10472,Nfatc1,7.194006277108377e-07
11647,Plekha3,7.192106176192123e-07
12911,Rmdn1,7.188342996440119e-07
1425,Ankrd49,7.18785346668739e-07
3694,Cspg5,7.181040094317812e-07
8909,Lasp1,7.178180289788696e-07
16850,Zfp248,7.177515278325192e-07
15291,Tmc6,7.175329355284574e-07
16240,Usp21,7.174861547368598e-07
8676,Kdm7a,7.172313244077482e-07
15430,Tmem237,7.171389486401309e-07
17208,Zmat3,7.17003023125829e-07
9030,Lipo1,7.162211388015962e-07
17005,Zfp629,7.161524891130094e-07
4369,Donson,7.152306513560096e-07
12815,Rgmb,7.15169432031053e-07
14254,Smpd4,7.144385168512442e-07
1743,Asb8,7.143826128620008e-07
1819,Atl3,7.143735936681956e-07
11718,Plxnb1,7.123737446548357e-07
4213,Dis3,7.122880616121952e-07
477,4931406C07Rik,7.117737019310953e-07
912,Abhd2,7.117068371865352e-07
1679,Armc5,7.113841967094126e-07
15962,Tub,7.110889381601252e-07
16851,Zfp251,7.108608279625492e-07
8328,Inhbb,7.107114480596496e-07
15654,Tpk1,7.105591844534066e-07
5620,Fut11,7.100363192927936e-07
3720,Ctdp1,7.094196111764751e-07
2798,Ccnh,7.091992112041969e-07
4894,Erc1,7.09164619930156e-07
2311,Btbd10,7.087113951305047e-07
883,Abcc1,7.075638463981271e-07
15766,Trim63,7.075426539617722e-07
8796,Klhl42,7.075401796070403e-07
4478,Dvl3,7.074188328943407e-07
9634,Mettl18,7.074093819637535e-07
371,3110056K07Rik,7.068518188834981e-07
3637,Crlf2,7.067457091513436e-07
4157,Dhdds,7.065212214832245e-07
7046,Gm4951,7.063279391541016e-07
10529,Ninl,7.061205145525123e-07
12800,Rfwd3,7.061064090999258e-07
9378,Map2k5,7.06017048226172e-07
14299,Snhg3,7.06011187398788e-07
12708,Rbsn,7.059423077068651e-07
11537,Pikfyve,7.057199245299178e-07
8779,Klhl22,7.056691283935755e-07
1480,Ap3m1,7.056384338942673e-07
9077,Lonp1,7.048390087436876e-07
1503,Apeh,7.048327827388475e-07
14399,Sos2,7.047987253220408e-07
4811,Enox2,7.047896530843966e-07
67,1500015A07Rik,7.04728951477334e-07
7774,Heph,7.043871692169639e-07
3973,Dbf4,7.042647578936945e-07
10358,Ndrg3,7.036865666438354e-07
930,Abraxas2,7.034665824268656e-07
3586,Cpsf1,7.033302926515853e-07
8812,Kmt5c,7.02765865251565e-07
4673,Eif2ak3,7.023836460698528e-07
7216,Gm8394,7.021079734568403e-07
1028,Acy1,7.02091678022852e-07
866,Abca2,7.02045244307348e-07
14726,Stradb,7.015739712944111e-07
10678,Nr2c2ap,7.010300098476121e-07
1300,Alg11,7.009102120646629e-07
2648,Ccdc112,6.996408803770978e-07
1249,Akap7,6.996400793252774e-07
12132,Prr5,6.992013242407199e-07
1626,Arhgef18,6.989760601624208e-07
1654,Arl10,6.989428473391636e-07
1709,Arrdc1,6.983620997323973e-07
8192,Ift172,6.976418156801714e-07
13163,Rpp38,6.975931671140105e-07
15952,Ttll4,6.967474043959777e-07
8561,Kat5,6.963149783965988e-07
10362,Ndst3,6.959398125416367e-07
8293,Il7,6.957784756985075e-07
5825,Ggact,6.954662926506929e-07
16703,Zbtb4,6.954195110694102e-07
12344,Pus7,6.950114492973394e-07
15754,Trim39,6.949176369065452e-07
6543,Gm26513,6.948658626231317e-07
16930,Zfp444,6.943943860544418e-07
13977,Slc25a44,6.942277090759517e-07
12983,Rnf215,6.939734651612619e-07
10608,Nomo1,6.935396400940199e-07
16999,Zfp619,6.934255777473581e-07
14988,Tbk1,6.928632487980896e-07
5087,Fam124a,6.927262343914881e-07
2190,Bhlha15,6.922078604102245e-07
15872,Tspan18,6.921625471803132e-07
10512,Nhlrc2,6.921143972828198e-07
546,5730480H06Rik,6.914208832571552e-07
13891,Slc12a4,6.913510313801147e-07
9302,Macrod1,6.910328140063569e-07
5034,F8,6.90252507540437e-07
16919,Zfp414,6.901317383970465e-07
7769,Helq,6.900452983121499e-07
5842,Gimap1,6.898434638340306e-07
10279,Narf,6.881713507878374e-07
311,2810006K23Rik,6.881477837906007e-07
8428,Isca1,6.879244075364218e-07
4995,Exoc6b,6.878589886918491e-07
411,4833422C13Rik,6.876107999104244e-07
17018,Zfp653,6.873395981187981e-07
3853,Cyp4v3,6.869437739303916e-07
3771,Cul4a,6.868989951740647e-07
11849,Pou3f1,6.864342842393228e-07
812,AI837181,6.85886312607938e-07
8904,Larp6,6.856397626434392e-07
8176,Ifit3,6.856022692567824e-07
10251,Nadk,6.854440934573743e-07
4986,Exoc1,6.853124261392881e-07
16395,Vps51,6.851641718579187e-07
11312,Pdpr,6.851165999514554e-07
16785,Zer1,6.847553233480369e-07
12037,Primpol,6.84235345556097e-07
3365,Cmtm8,6.840333686133428e-07
13000,Rnf41,6.836650929102915e-07
12944,Rnf123,6.832109186110972e-07
10513,Nhlrc3,6.829253581228621e-07
3217,Chtf8,6.827803675573368e-07
14521,Spsb3,6.822794195541133e-07
8627,Kcnq4,6.816231817628004e-07
2002,B630019K06Rik,6.812528977961006e-07
10691,Nrarp,6.808227298492495e-07
11500,Piga,6.805561252931459e-07
5053,Faf2,6.802671176887246e-07
16777,Zdhhc5,6.801645983710023e-07
15980,Tubgcp3,6.794991277288853e-07
15061,Tdg,6.788996678791681e-07
970,Acly,6.788215285862298e-07
12363,Pxn,6.781314065632336e-07
5841,Gigyf2,6.780301413255494e-07
17248,Zscan18,6.778721264589744e-07
16488,Wdr53,6.773127490181754e-07
15078,Tedc1,6.773008358180532e-07
9361,Mansc1,6.772162619164481e-07
273,2610020H08Rik,6.771372344032341e-07
10915,Ophn1,6.770036432425679e-07
8307,Impa2,6.76562287169476e-07
14974,Tbc1d5,6.765385359186426e-07
8831,Kri1,6.764551486034565e-07
8379,Ipo11,6.761472140184498e-07
10869,Ociad2,6.758824274622356e-07
5507,Fmr1,6.757132823232851e-07
15796,Trmt2a,6.749939533119316e-07
17121,Zfp935,6.748958950189311e-07
13214,Rps24-ps3,6.741527126972567e-07
8792,Klhl36,6.738717327643063e-07
17168,Zfpm1,6.736168598320023e-07
14623,St3gal4,6.736073095950268e-07
3138,Chchd10,6.729964389898599e-07
14518,Spryd7,6.727529288663803e-07
12928,Rnasel,6.725871531455857e-07
9446,March9,6.72422471789237e-07
10413,Nebl,6.722284179691451e-07
10457,Neu1,6.718256364858093e-07
10922,Orai2,6.713038368613827e-07
11695,Plpp6,6.712589709733541e-07
14901,Taf3,6.712447106081922e-07
7053,Gm4978,6.702776097858307e-07
7067,Gm5113,6.701645344078175e-07
14152,Slf2,6.701190889197865e-07
10013,Mrrf,6.699492217121796e-07
12707,Rbpms2,6.691476477892493e-07
7696,Haus1,6.687867543859449e-07
8333,Ino80b,6.67976087343316e-07
15227,Timm23,6.674960035310497e-07
7734,Hdac6,6.666149783156838e-07
15938,Ttc8,6.650073928234545e-07
10099,Mtmr14,6.646889199922945e-07
8965,Letm1,6.644455407928136e-07
428,4930430F08Rik,6.644180673766631e-07
5896,Glrx,6.643720098371241e-07
2532,Capn5,6.642199695529877e-07
91,1700012B15Rik,6.633325402856992e-07
9455,Mars2,6.632575206864324e-07
12544,Rad54l,6.627713152704823e-07
1676,Armc10,6.623531694273036e-07
12862,Rhot2,6.621342782466214e-07
14904,Taf4b,6.608171530875206e-07
11842,Porcn,6.607997124473042e-07
16976,Zfp579,6.602142741785228e-07
5140,Fam179b,6.600423711554938e-07
7127,Gm5921,6.599166961736092e-07
5352,Fbxo8,6.597957325871529e-07
13276,Rrn3,6.595940000542711e-07
14574,Srrd,6.593855874352358e-07
7742,Hdgfl2,6.59376169955054e-07
1954,B230307C23Rik,6.584176038905594e-07
13031,Ror1,6.582150194258678e-07
5887,Glis1,6.577900171428813e-07
10020,Ms4a4d,6.577777437480062e-07
15462,Tmem35a,6.566802138715018e-07
10596,Nol10,6.56170880415525e-07
10269,Nap1l3,6.561551632163022e-07
13164,Rpp40,6.556438918272036e-07
16519,Wdtc1,6.554830381494675e-07
8823,Kpna6,6.552318366631482e-07
13101,Rpl28-ps3,6.552253029280428e-07
10671,Nr1d1,6.550252677164941e-07
8751,Klf15,6.548505714207023e-07
6923,Gm43714,6.547947780339429e-07
1968,B3galnt2,6.543140693389925e-07
3783,Cwc27,6.541169704401826e-07
3063,Cep290,6.537782642487327e-07
5175,Fam212a,6.536007323190457e-07
872,Abca8a,6.535864867030277e-07
2004,B930036N10Rik,6.533024237560074e-07
1132,Adnp,6.526450395338071e-07
160,1810013L24Rik,6.519010012351361e-07
13890,Slc12a2,6.517460612216071e-07
10933,Ormdl2,6.510424697301313e-07
10090,Mthfsl,6.506333743965848e-07
14269,Smyd5,6.505160948326434e-07
386,3830408C21Rik,6.504899740556739e-07
10804,Nuf2,6.504100236780898e-07
5460,Fjx1,6.495772535771e-07
8471,Itgb3bp,6.495297553430851e-07
9660,Mfap1b,6.493341494471729e-07
117,1700037C18Rik,6.491805607177817e-07
5748,Gatd3a,6.49103107344306e-07
7406,Gpihbp1,6.489343590134635e-07
9659,Mfap1a,6.487733870272789e-07
12224,Psmf1,6.48280933383987e-07
5047,Fadd,6.481849522097634e-07
15181,Thg1l,6.473436542760741e-07
14158,Slfn9,6.472722467331619e-07
5541,Foxf2,6.468775625271759e-07
4999,Exosc1,6.463061200450503e-07
13629,Sept1,6.457467854106812e-07
9766,Mir99ahg,6.450337540874792e-07
15947,Ttll1,6.448838170233531e-07
3490,Commd5,6.441898805633168e-07
4529,E2f8,6.440273217244115e-07
9080,Lonrf2,6.440123629177704e-07
4597,Eef1akmt4,6.438008038419953e-07
16234,Usp15,6.437617956243831e-07
5801,Gemin2,6.435640904654184e-07
1893,Atp8b1,6.431926721051431e-07
12164,Prune1,6.43076995223716e-07
15364,Tmem161a,6.429550559013196e-07
9251,Lxn,6.429150568345956e-07
544,5730422E09Rik,6.427324304925047e-07
8158,Ier5l,6.426914424527606e-07
1620,Arhgef10l,6.412120902459522e-07
1262,Akr1c12,6.410532026155628e-07
5193,Fam228b,6.410104445695049e-07
3431,Cog3,6.399956135213164e-07
1900,Atpaf2,6.3964192345086e-07
11761,Poc5,6.393303616200587e-07
1186,Agl,6.389988641372551e-07
14108,Slc6a13,6.388734952735516e-07
2547,Car13,6.387153029790541e-07
582,6430590A07Rik,6.38654904683034e-07
1411,Ankrd27,6.379955479836511e-07
5821,Gfra4,6.364813060927068e-07
12777,Retsat,6.360666671495926e-07
8198,Ift52,6.354032328494508e-07
1208,Ahcy,6.348759862642167e-07
15929,Ttc38,6.344286113987843e-07
7436,Gpr173,6.340573580938737e-07
14964,Tbc1d22a,6.337022110165476e-07
6379,Gm16685,6.3356981707776e-07
6693,Gm2830,6.333781538303982e-07
7125,Gm5914,6.326518440505024e-07
8457,Itga5,6.324564366584094e-07
3955,Daglb,6.322607657063465e-07
8444,Isy1,6.315332499555505e-07
15702,Trappc11,6.314679406733335e-07
12268,Ptgs1,6.313670972435388e-07
11935,Ppp1r1a,6.306065279883916e-07
9547,Mdm1,6.296591904229646e-07
13571,Secisbp2,6.285478769494684e-07
14989,Tbkbp1,6.277974866646563e-07
7866,Hist1h3c,6.274991305286964e-07
2062,BC055324,6.27330590246937e-07
8930,Lcor,6.272785435630494e-07
11956,Ppp2r1b,6.270690769522177e-07
15858,Tshz1,6.269779241085584e-07
14031,Slc35c2,6.268255246112095e-07
9147,Lrrc16a,6.267306643867245e-07
11827,Pomgnt1,6.257051549186101e-07
2138,Bckdk,6.257034610166373e-07
16258,Usp4,6.255674737161789e-07
15139,Tfpi2,6.25496719215735e-07
8174,Ifit1,6.253069814330814e-07
15678,Trabd,6.252247462603796e-07
3432,Cog4,6.251849360547541e-07
11802,Polr2b,6.248762813174431e-07
10594,Nod1,6.245965134316749e-07
282,2610301B20Rik,6.245747876488075e-07
8645,Kctd2,6.242962217479455e-07
3346,Clybl,6.23865912037377e-07
14756,Stxbp4,6.236421257586636e-07
1221,Aif1l,6.234413745658205e-07
2667,Ccdc137,6.231916672873174e-07
14274,Snap29,6.228073520562104e-07
9889,Mphosph6,6.227108556394107e-07
5679,Gabrb3,6.224590324558979e-07
585,6720427I07Rik,6.22346070562112e-07
16692,Zbtb21,6.2225436606425e-07
7153,Gm6477,6.219752075831919e-07
12816,Rgp1,6.218360632606338e-07
9784,Mkrn2,6.213123917516779e-07
2531,Capn3,6.198390390381899e-07
5536,Foxc2,6.197468551074237e-07
10577,Nmi,6.197284005022074e-07
10859,Oasl2,6.195155147028458e-07
8029,Hps3,6.19484971919846e-07
11407,Pgm1,6.194292161103672e-07
13035,Rorc,6.187645379637395e-07
7484,Gramd3,6.186861129574797e-07
3944,Dab1,6.182099460676621e-07
9934,Mrpl1,6.179029113293166e-07
8055,Hsd11b2,6.178094989513332e-07
3989,Dcaf12l1,6.173733564289025e-07
195,2010320M18Rik,6.170601725726424e-07
10259,Nagpa,6.170464067592386e-07
4125,Deptor,6.170414817976951e-07
11543,Pimreg,6.167252701324647e-07
8120,Hyou1,6.165316138680157e-07
176,1810044D09Rik,6.163383464804855e-07
12935,Rnf103,6.162960198337317e-07
6970,Gm45767,6.15460732416694e-07
15253,Tlcd1,6.152278089424752e-07
14169,Slmo2,6.152238778833599e-07
16028,Txnrd2,6.144306412275674e-07
12230,Psph,6.143882460696236e-07
10256,Naga,6.143302993028468e-07
16518,Wdsub1,6.139345817209732e-07
2558,Card6,6.138126888458338e-07
5631,Fxyd4,6.137046494765337e-07
14263,Smug1,6.134963311712577e-07
638,9430016H08Rik,6.131342140375054e-07
6122,Gm12758,6.130518336914049e-07
14686,Stil,6.127570692089565e-07
2219,Bloc1s5,6.125620224375258e-07
13887,Slc10a7,6.125452796120302e-07
9562,Med1,6.114776368609407e-07
3388,Cnnm4,6.11204601657796e-07
3397,Cnot7,6.11154052189023e-07
12583,Rap1gap,6.111289085392238e-07
9581,Med26,6.111103714966127e-07
14008,Slc2a8,6.099687734389877e-07
4226,Dld,6.09809060137481e-07
9056,Lmnb2,6.093450953902183e-07
186,2010015M23Rik,6.091955181814507e-07
7883,Hist1h4n,6.091865626081957e-07
7536,Gsdmd,6.091778615740364e-07
7,0610010F05Rik,6.090836522108069e-07
10563,Nln,6.089831530892411e-07
17125,Zfp94,6.085975797838705e-07
10510,Nhej1,6.085561506176208e-07
2700,Ccdc23,6.081986487767062e-07
2078,Bach2,6.069369916022174e-07
7995,Hoxb4,6.05824750224589e-07
12917,Rmnd5a,6.0520562069736e-07
7379,Gpam,6.051768362395524e-07
14672,Stat5b,6.040721197982106e-07
1775,Asxl1,6.03786945341667e-07
2123,Bcap29,6.035959285500266e-07
12914,Rmi1,6.033349300042467e-07
16704,Zbtb40,6.02561909938448e-07
16742,Zc4h2,6.015542133614826e-07
8134,Ice1,6.010471458047797e-07
9605,Meis1,6.010380887971865e-07
16469,Wdr27,5.994461597019057e-07
16233,Usp14,5.992429071610317e-07
3197,Chrna1os,5.992323023329117e-07
954,Acat2,5.988750951692316e-07
13483,Sclt1,5.986253208439444e-07
5612,Fuca2,5.978074107439812e-07
15709,Trappc5,5.967837892416756e-07
4622,Efl1,5.964180764412571e-07
9527,Mcph1,5.961167958821224e-07
16262,Usp45,5.958485341443847e-07
9769,Mis12,5.955110330089479e-07
17178,Zfyve26,5.951060199591683e-07
436,4930453N24Rik,5.949624365484335e-07
15523,Tmod2,5.94330927526211e-07
12578,Ranbp9,5.943275099505424e-07
7579,Gtf2h3,5.936281841120618e-07
8025,Hpgds,5.935122909018345e-07
16964,Zfp536,5.927811817269502e-07
15213,Tifa,5.927489807537299e-07
7918,Hmga1,5.922810259205941e-07
6571,Gm26586,5.918165949547616e-07
6228,Gm14410,5.917772331448924e-07
10337,Ncoa4,5.917572775229166e-07
6215,Gm14296,5.916435757772349e-07
10785,Nudt13,5.914921254155495e-07
1341,Amdhd2,5.9143636492654e-07
1125,Adi1,5.913408659467916e-07
1314,Alkbh4,5.909163290656962e-07
11549,Pip4k2b,5.905443467282947e-07
7166,Gm6807,5.903208393312481e-07
2588,Casp9,5.901588025013399e-07
2740,Ccdc8,5.901366830417693e-07
5694,Galm,5.900515102572207e-07
9841,Mndal,5.898947429452157e-07
10255,Naf1,5.898298871547504e-07
8687,Khdrbs3,5.898050829304804e-07
16734,Zc3h4,5.896943648865175e-07
8091,Hspb8,5.895015909474071e-07
13967,Slc25a33,5.891883874179993e-07
10725,Nsdhl,5.891060414636201e-07
6589,Gm26632,5.877989402065169e-07
4970,Eva1c,5.877096872666766e-07
12485,Rab3c,5.871574827295625e-07
7304,Gmpr2,5.867446495300641e-07
6325,Gm15952,5.862489812565606e-07
4319,Dnajc4,5.858850693845461e-07
9481,Mbd4,5.85591412017605e-07
10038,Msl3,5.854464587336969e-07
16889,Zfp346,5.852773508315653e-07
12346,Pusl1,5.85220610564596e-07
6906,Gm43445,5.843751231036795e-07
9555,Me3,5.840447287235584e-07
7977,Hotairm1,5.839221204477758e-07
7829,Hipk3,5.837769196421806e-07
14671,Stat5a,5.833119201412102e-07
12764,Repin1,5.829506657207864e-07
11055,Pan3,5.829410384156447e-07
15689,Traf5,5.824092638099851e-07
1969,B3galt1,5.823560214822784e-07
2923,Cdc6,5.823399008190198e-07
10182,Mylpf,5.817058002283242e-07
14425,Sp2,5.813273376898084e-07
10102,Mtmr4,5.812866314121489e-07
2050,BC037034,5.812367638233532e-07
2374,C1qtnf4,5.808900968719821e-07
3082,Cep89,5.806109642686205e-07
992,Acrbp,5.804752675526507e-07
10227,N6amt2,5.802852826917497e-07
3670,Cse1l,5.801094863847108e-07
5778,Gcnt2,5.799605848711273e-07
5769,Gcfc2,5.795839679272942e-07
1981,B3gnt5,5.792838787111737e-07
8064,Hsdl1,5.788504651980329e-07
11759,Poc1a,5.788386097051206e-07
17187,Zhx3,5.785226836417983e-07
1739,Asb3,5.783120790057757e-07
15552,Tnfrsf10b,5.78244945727189e-07
3991,Dcaf13,5.781842583969225e-07
16417,Vwa1,5.772301332718585e-07
7707,Hba-x,5.770958420235894e-07
10815,Nup160,5.77049366070885e-07
13539,Sdk1,5.769971114397148e-07
13543,Sdr39u1,5.76975151852679e-07
7346,Gnpda2,5.768764012888105e-07
14029,Slc35b4,5.762385313415752e-07
2226,Bmi1,5.762078367171044e-07
11017,Pacs1,5.756105061567387e-07
11330,Peak1,5.754786459436147e-07
13993,Slc27a4,5.754542662445068e-07
14522,Spsb4,5.746862079451179e-07
13492,Scn2b,5.746700082115567e-07
3068,Cep44,5.743276031913828e-07
9788,Mkx,5.741020873424838e-07
14050,Slc37a3,5.72937012528314e-07
780,AC160336.1,5.727323409715288e-07
3931,D830044I16Rik,5.71724619761707e-07
8872,Lama1,5.714559244713803e-07
11800,Polr1e,5.711235686460673e-07
2769,Ccl25,5.710523824352941e-07
12749,Reep4,5.710294117424027e-07
15064,Tdrd3,5.709179854700837e-07
17084,Zfp811,5.69957267122034e-07
14114,Slc6a4,5.692562517112544e-07
3083,Cep95,5.692444546275256e-07
1285,Aldh1l2,5.690353131180822e-07
5089,Fam126b,5.688613423907551e-07
2756,Ccdc93,5.664366123446439e-07
8767,Klhdc8b,5.662300856053037e-07
10516,Nhs,5.660245689919961e-07
12416,RP23-335G1.1,5.659336543947094e-07
10881,Ogdhl,5.65816519595562e-07
9819,Mmp12,5.655681816040185e-07
1179,Agbl3,5.651918061220225e-07
7590,Gtf3c5,5.64504273645678e-07
15354,Tmem14a,5.641031694427941e-07
4396,Dpp8,5.638074465619461e-07
13399,Sall4,5.628208603319037e-07
10262,Nampt,5.627495532479491e-07
3521,Coq4,5.626881636093683e-07
1462,Aoc3,5.624903700368938e-07
2429,C920021L13Rik,5.624365468784821e-07
10816,Nup188,5.623807506250879e-07
2597,Catspere2,5.61854545844154e-07
793,AI413582,5.616781881286195e-07
3922,D730003I15Rik,5.616033290876037e-07
16123,Ubr4,5.611788251737734e-07
12469,Rab29,5.609939040095026e-07
5166,Fam207a,5.609569033690923e-07
14953,Tbc1d10b,5.602819208351318e-07
688,A330048O09Rik,5.6016700569944e-07
1713,Arsa,5.595375616395314e-07
562,6030419C18Rik,5.59378984428489e-07
2413,C430049B03Rik,5.587428481386051e-07
9133,Lrp3,5.579072413555346e-07
5985,Gm10419,5.577109924344177e-07
17103,Zfp87,5.574602064415819e-07
10189,Myo19,5.573130359255602e-07
11067,Papd7,5.572848908875477e-07
2642,Ccdc102a,5.569942083945204e-07
13660,Serpina3c,5.5686683373939e-07
7678,Haghl,5.562921650218995e-07
2285,Brf1,5.558449958482765e-07
12654,Rbl1,5.557222735706827e-07
1506,Apex2,5.554191431652126e-07
7744,Hdgfrp2,5.553370546227236e-07
2089,Baiap2l1,5.553011280236017e-07
15359,Tmem151b,5.552675332818432e-07
3471,Col6a5,5.54441245136433e-07
3512,Cops7b,5.542830334223987e-07
11362,Pex12,5.53833031070157e-07
14125,Slc7a5,5.532355754701979e-07
15116,Tex15,5.531352350944915e-07
13923,Slc1a4,5.531067133243811e-07
2212,Blm,5.52704887919303e-07
13991,Slc27a1,5.526005369133199e-07
4177,Dhx32,5.523867274395131e-07
14554,Srgn,5.523374280946492e-07
3128,Cgrrf1,5.520917773565888e-07
7691,Has2,5.518258155536982e-07
15843,Trub2,5.511999732770756e-07
15112,Tet2,5.503219934860368e-07
4410,Dram1,5.498818799922071e-07
64,1500011B03Rik,5.498532279835162e-07
815,AI846148,5.495491872040545e-07
8166,Ifi211,5.49180404356905e-07
13484,Scly,5.491765940062002e-07
4000,Dcbld1,5.488896047533001e-07
8761,Klhdc1,5.488249694126692e-07
3895,D230025D16Rik,5.485377719588888e-07
11126,Paxx,5.481618387818482e-07
8492,Itpripl1,5.476581991342699e-07
8339,Inpp4a,5.47585520170631e-07
833,AU041133,5.462063816226744e-07
8028,Hps1,5.461773894866003e-07
4516,E130309D02Rik,5.460060560298691e-07
15534,Tmtc3,5.459628884400705e-07
2850,Cd28,5.4560441374591e-07
5864,Gjb6,5.4537241103594e-07
17225,Znf41-ps,5.453554555394364e-07
16682,Zbtb10,5.451620423635015e-07
5387,Fech,5.433170806819199e-07
10971,Otud6b,5.432676341905064e-07
1059,Adamts19,5.431554139973905e-07
16582,Xab2,5.430715657049411e-07
2115,Bbs4,5.429838453929152e-07
13427,Sardh,5.425232622690129e-07
9034,Lipt2,5.419615815415188e-07
2930,Cdca7,5.414788267658052e-07
3059,Cep170b,5.411336147413904e-07
5390,Fem1c,5.404632025775195e-07
1024,Acvr1b,5.403683476230136e-07
11455,Phka2,5.402847759487944e-07
12464,Rab26,5.398231539267544e-07
16853,Zfp26,5.396843330682775e-07
5623,Fuz,5.390570461290826e-07
16478,Wdr4,5.389564357658271e-07
12161,Prtg,5.386448904690052e-07
15694,Trak1,5.385346156585796e-07
3775,Cul9,5.384106775803456e-07
1025,Acvr2a,5.383098733622582e-07
309,2810002D19Rik,5.380932097704314e-07
6916,Gm43653,5.379290239778044e-07
916,Abhd6,5.373779798851846e-07
11667,Plekhm1,5.365883475143769e-07
10944,Osbpl6,5.363046483497893e-07
13336,Rufy2,5.359578949539409e-07
9155,Lrrc28,5.355631565761658e-07
2395,C2cd2l,5.354967323945517e-07
11922,Ppp1r12b,5.352922012927091e-07
365,3110021N24Rik,5.352207837407168e-07
12560,Ralgapa2,5.348578519907502e-07
12113,Prpf6,5.348514810900867e-07
3622,Crebrf,5.338648745969591e-07
3716,Ctc1,5.338481041106805e-07
10157,Myct1,5.334340718954085e-07
13760,Sh2b2,5.332043630998767e-07
880,Abcb7,5.326359667424819e-07
14505,Sppl2b,5.325623978636514e-07
